fecha,t,m
2010-11-06,72,1
2010-11-06,73,1
2010-11-06,74,1
2010-11-06,77,1
2010-11-06,80,1
2010-11-06,81,1
2010-11-06,84,2
2010-11-06,85,2
2010-11-06,87,1
2010-11-06,88,1
2010-11-06,89,3
2010-11-06,90,2
2010-11-06,93,1
2010-11-06,94,1
2010-11-06,96,1
2010-11-06,98,3
2010-11-06,99,1
2010-11-06,100,1
2010-11-06,101,1
2010-11-06,103,4
2010-11-06,104,1
2010-11-06,105,1
2010-11-06,113,2
2010-11-06,114,1
2010-11-06,115,1
2010-11-06,116,1
2010-11-06,117,1
2010-11-06,118,1
2010-11-06,121,1
2010-11-06,122,2
2010-11-06,124,2
2010-11-06,128,1
2010-11-06,132,1
2010-11-06,133,1
2010-11-06,134,1
2010-11-06,136,2
2010-11-06,139,1
2010-11-06,142,1
2010-11-06,143,1
2010-11-13,1,1
2010-11-13,2,1
2010-11-13,3,1
2010-11-13,7,1
2010-11-13,9,1
2010-11-13,10,1
2010-11-13,11,1
2010-11-13,12,1
2010-11-13,13,1
2010-11-13,17,1
2010-11-13,18,1
2010-11-13,22,1
2010-11-13,23,1
2010-11-13,28,2
2010-11-13,31,1
2010-11-13,34,1
2010-11-13,40,1
2010-11-13,43,1
2010-11-13,44,2
2010-11-13,45,1
2010-11-13,46,1
2010-11-13,48,1
2010-11-13,60,2
2010-11-13,62,1
2010-11-13,63,1
2010-11-13,73,1
2010-11-13,74,1
2010-11-13,75,1
2010-11-13,77,1
2010-11-13,78,1
2010-11-13,79,1
2010-11-13,81,2
2010-11-13,82,1
2010-11-13,84,2
2010-11-13,86,1
2010-11-13,90,2
2010-11-13,96,1
2010-11-13,99,1
2010-11-13,100,2
2010-11-13,101,1
2010-11-13,104,2
2010-11-13,107,1
2010-11-13,108,1
2010-11-13,110,1
2010-11-13,114,1
2010-11-13,116,2
2010-11-13,118,1
2010-11-13,119,1
2010-11-13,122,1
2010-11-13,124,1
2010-11-13,125,1
2010-11-13,126,1
2010-11-13,127,1
2010-11-13,128,4
2010-11-13,134,2
2010-11-13,135,1
2010-11-13,136,2
2010-11-13,138,1
2010-11-13,140,1
2010-11-13,143,1
2010-11-13,144,2
2010-11-20,1,1
2010-11-20,2,1
2010-11-20,6,2
2010-11-20,8,1
2010-11-20,10,1
2010-11-20,11,1
2010-11-20,12,1
2010-11-20,15,1
2010-11-20,17,1
2010-11-20,18,1
2010-11-20,19,1
2010-11-20,21,1
2010-11-20,22,2
2010-11-20,24,1
2010-11-20,35,1
2010-11-20,40,2
2010-11-20,49,1
2010-11-20,51,1
2010-11-20,52,1
2010-11-20,55,1
2010-11-20,57,1
2010-11-20,59,1
2010-11-20,61,3
2010-11-20,63,1
2010-11-20,65,1
2010-11-20,67,1
2010-11-20,69,1
2010-11-20,71,1
2010-11-20,72,1
2010-11-20,73,1
2010-11-20,77,2
2010-11-20,79,2
2010-11-20,83,1
2010-11-20,90,1
2010-11-20,91,1
2010-11-20,92,2
2010-11-20,96,1
2010-11-20,97,1
2010-11-20,99,2
2010-11-20,103,1
2010-11-20,107,1
2010-11-20,109,3
2010-11-20,110,1
2010-11-20,111,1
2010-11-20,112,1
2010-11-20,113,1
2010-11-20,114,1
2010-11-20,115,1
2010-11-20,116,2
2010-11-20,118,1
2010-11-20,120,1
2010-11-20,121,3
2010-11-20,126,1
2010-11-20,129,1
2010-11-20,136,1
2010-11-20,137,2
2010-11-20,139,1
2010-11-20,141,1
2010-11-20,144,1
2010-11-27,1,1
2010-11-27,2,3
2010-11-27,3,1
2010-11-27,4,1
2010-11-27,5,3
2010-11-27,7,1
2010-11-27,11,1
2010-11-27,16,1
2010-11-27,21,1
2010-11-27,26,1
2010-11-27,46,1
2010-11-27,59,1
2010-11-27,62,1
2010-11-27,63,1
2010-11-27,64,1
2010-11-27,67,2
2010-11-27,69,1
2010-11-27,70,1
2010-11-27,71,1
2010-11-27,72,1
2010-11-27,75,1
2010-11-27,77,2
2010-11-27,82,2
2010-11-27,85,2
2010-11-27,87,1
2010-11-27,88,1
2010-11-27,89,1
2010-11-27,98,1
2010-11-27,99,1
2010-11-27,100,1
2010-11-27,104,1
2010-11-27,105,1
2010-11-27,109,2
2010-11-27,110,2
2010-11-27,112,1
2010-11-27,114,2
2010-11-27,115,1
2010-11-27,116,1
2010-11-27,120,2
2010-11-27,123,1
2010-11-27,125,1
2010-11-27,127,1
2010-11-27,128,1
2010-11-27,129,1
2010-11-27,130,1
2010-11-27,133,1
2010-11-27,135,4
2010-11-27,137,1
2010-11-27,139,1
2010-11-27,140,1
2010-11-27,143,2
2010-11-27,144,1
2010-12-04,1,2
2010-12-04,4,2
2010-12-04,6,3
2010-12-04,7,1
2010-12-04,8,3
2010-12-04,9,1
2010-12-04,11,1
2010-12-04,12,2
2010-12-04,14,1
2010-12-04,16,1
2010-12-04,18,2
2010-12-04,23,1
2010-12-04,26,1
2010-12-04,28,1
2010-12-04,30,1
2010-12-04,31,1
2010-12-04,44,1
2010-12-04,51,1
2010-12-04,59,1
2010-12-04,64,1
2010-12-04,67,3
2010-12-04,68,2
2010-12-04,69,1
2010-12-04,70,1
2010-12-04,71,1
2010-12-04,73,1
2010-12-04,75,3
2010-12-04,76,2
2010-12-04,77,2
2010-12-04,78,4
2010-12-04,79,1
2010-12-04,80,1
2010-12-04,81,2
2010-12-04,88,2
2010-12-04,89,1
2010-12-04,92,3
2010-12-04,94,3
2010-12-04,97,1
2010-12-04,101,1
2010-12-04,103,1
2010-12-04,104,1
2010-12-04,107,1
2010-12-04,108,1
2010-12-04,109,2
2010-12-04,110,1
2010-12-04,112,2
2010-12-04,113,2
2010-12-04,115,1
2010-12-04,116,4
2010-12-04,118,2
2010-12-04,119,2
2010-12-04,122,3
2010-12-04,125,3
2010-12-04,127,1
2010-12-04,129,2
2010-12-04,131,1
2010-12-04,134,2
2010-12-04,135,2
2010-12-04,137,1
2010-12-04,138,2
2010-12-04,140,3
2010-12-04,143,1
2010-12-04,144,1
2010-12-11,2,1
2010-12-11,3,2
2010-12-11,4,1
2010-12-11,9,1
2010-12-11,10,1
2010-12-11,13,1
2010-12-11,15,1
2010-12-11,18,1
2010-12-11,23,1
2010-12-11,27,1
2010-12-11,28,2
2010-12-11,45,1
2010-12-11,47,1
2010-12-11,49,2
2010-12-11,52,1
2010-12-11,54,1
2010-12-11,55,1
2010-12-11,57,1
2010-12-11,59,2
2010-12-11,69,2
2010-12-11,71,1
2010-12-11,72,1
2010-12-11,74,1
2010-12-11,79,1
2010-12-11,80,2
2010-12-11,81,1
2010-12-11,82,1
2010-12-11,83,1
2010-12-11,84,1
2010-12-11,87,1
2010-12-11,92,1
2010-12-11,97,2
2010-12-11,98,2
2010-12-11,100,2
2010-12-11,101,3
2010-12-11,104,1
2010-12-11,107,3
2010-12-11,108,1
2010-12-11,110,1
2010-12-11,112,1
2010-12-11,113,1
2010-12-11,118,1
2010-12-11,120,3
2010-12-11,122,1
2010-12-11,124,2
2010-12-11,125,1
2010-12-11,126,3
2010-12-11,127,1
2010-12-11,131,2
2010-12-11,132,2
2010-12-11,133,1
2010-12-11,134,2
2010-12-11,135,1
2010-12-11,136,1
2010-12-11,138,1
2010-12-11,140,1
2010-12-11,142,1
2010-12-11,144,1
2010-12-18,2,2
2010-12-18,5,1
2010-12-18,6,2
2010-12-18,7,1
2010-12-18,8,2
2010-12-18,9,1
2010-12-18,12,1
2010-12-18,14,1
2010-12-18,15,1
2010-12-18,20,1
2010-12-18,23,1
2010-12-18,24,2
2010-12-18,28,1
2010-12-18,31,1
2010-12-18,33,1
2010-12-18,37,1
2010-12-18,41,1
2010-12-18,45,1
2010-12-18,49,1
2010-12-18,50,2
2010-12-18,51,2
2010-12-18,55,2
2010-12-18,59,1
2010-12-18,60,1
2010-12-18,64,1
2010-12-18,65,1
2010-12-18,66,1
2010-12-18,69,1
2010-12-18,70,2
2010-12-18,71,2
2010-12-18,73,4
2010-12-18,74,1
2010-12-18,77,2
2010-12-18,79,1
2010-12-18,83,1
2010-12-18,84,1
2010-12-18,85,1
2010-12-18,88,4
2010-12-18,91,1
2010-12-18,93,2
2010-12-18,94,1
2010-12-18,96,1
2010-12-18,97,1
2010-12-18,98,1
2010-12-18,99,1
2010-12-18,100,1
2010-12-18,101,1
2010-12-18,102,1
2010-12-18,103,1
2010-12-18,104,1
2010-12-18,105,2
2010-12-18,107,1
2010-12-18,112,1
2010-12-18,113,1
2010-12-18,116,1
2010-12-18,117,1
2010-12-18,118,1
2010-12-18,120,2
2010-12-18,122,2
2010-12-18,123,1
2010-12-18,124,1
2010-12-18,127,1
2010-12-18,131,1
2010-12-18,132,1
2010-12-18,134,2
2010-12-18,137,1
2010-12-18,138,1
2010-12-18,140,1
2010-12-18,143,2
2010-12-18,144,2
2010-12-25,6,1
2010-12-25,7,2
2010-12-25,9,1
2010-12-25,14,1
2010-12-25,19,1
2010-12-25,21,1
2010-12-25,41,1
2010-12-25,67,1
2010-12-25,69,1
2010-12-25,70,1
2010-12-25,72,1
2010-12-25,73,1
2010-12-25,78,1
2010-12-25,79,1
2010-12-25,84,1
2010-12-25,89,2
2010-12-25,93,2
2010-12-25,97,1
2010-12-25,98,1
2010-12-25,99,1
2010-12-25,100,1
2010-12-25,103,1
2010-12-25,105,1
2010-12-25,108,1
2010-12-25,113,1
2010-12-25,116,1
2010-12-25,117,1
2010-12-25,120,3
2010-12-25,125,1
2010-12-25,127,2
2010-12-25,128,1
2010-12-25,133,1
2010-12-25,137,1
2010-12-25,139,1
2010-12-25,141,2
2010-12-25,144,1
2011-01-01,1,1
2011-01-01,6,1
2011-01-01,7,1
2011-01-01,9,2
2011-01-01,10,1
2011-01-01,13,1
2011-01-01,21,1
2011-01-01,24,2
2011-01-01,25,1
2011-01-01,27,1
2011-01-01,34,1
2011-01-01,54,1
2011-01-01,60,2
2011-01-01,69,1
2011-01-01,79,1
2011-01-01,80,1
2011-01-01,83,1
2011-01-01,89,1
2011-01-01,101,1
2011-01-01,109,1
2011-01-01,142,2
2011-01-08,2,1
2011-01-08,3,2
2011-01-08,4,1
2011-01-08,5,1
2011-01-08,6,1
2011-01-08,7,2
2011-01-08,11,1
2011-01-08,16,1
2011-01-08,31,3
2011-01-08,33,1
2011-01-08,35,1
2011-01-08,40,1
2011-01-08,54,1
2011-01-08,57,1
2011-01-08,58,1
2011-01-08,59,1
2011-01-08,63,1
2011-01-08,66,2
2011-01-08,73,1
2011-01-08,74,2
2011-01-08,75,1
2011-01-08,76,2
2011-01-08,79,5
2011-01-08,82,1
2011-01-08,85,1
2011-01-08,86,1
2011-01-08,89,2
2011-01-08,91,1
2011-01-08,92,1
2011-01-08,93,1
2011-01-08,95,1
2011-01-08,96,1
2011-01-08,97,1
2011-01-08,98,1
2011-01-08,99,2
2011-01-08,100,3
2011-01-08,102,1
2011-01-08,103,2
2011-01-08,106,1
2011-01-08,107,1
2011-01-08,108,2
2011-01-08,110,1
2011-01-08,116,2
2011-01-08,117,4
2011-01-08,118,2
2011-01-08,120,1
2011-01-08,121,1
2011-01-08,122,1
2011-01-08,123,1
2011-01-08,124,3
2011-01-08,125,2
2011-01-08,126,1
2011-01-08,127,2
2011-01-08,129,1
2011-01-08,130,1
2011-01-08,131,1
2011-01-08,133,1
2011-01-08,135,2
2011-01-08,139,2
2011-01-08,140,1
2011-01-08,141,1
2011-01-08,142,1
2011-01-08,143,1
2011-01-08,144,2
2011-01-15,1,2
2011-01-15,3,1
2011-01-15,4,3
2011-01-15,5,1
2011-01-15,6,1
2011-01-15,7,1
2011-01-15,8,1
2011-01-15,10,1
2011-01-15,12,1
2011-01-15,14,1
2011-01-15,18,1
2011-01-15,19,1
2011-01-15,20,1
2011-01-15,24,2
2011-01-15,25,1
2011-01-15,39,1
2011-01-15,45,1
2011-01-15,50,1
2011-01-15,60,1
2011-01-15,65,1
2011-01-15,67,2
2011-01-15,68,1
2011-01-15,69,1
2011-01-15,73,1
2011-01-15,75,2
2011-01-15,77,1
2011-01-15,78,1
2011-01-15,79,1
2011-01-15,81,2
2011-01-15,82,1
2011-01-15,85,2
2011-01-15,86,1
2011-01-15,87,2
2011-01-15,91,1
2011-01-15,94,1
2011-01-15,96,1
2011-01-15,97,1
2011-01-15,98,1
2011-01-15,100,2
2011-01-15,105,1
2011-01-15,107,1
2011-01-15,109,1
2011-01-15,114,1
2011-01-15,116,1
2011-01-15,117,3
2011-01-15,118,1
2011-01-15,121,1
2011-01-15,122,1
2011-01-15,123,1
2011-01-15,124,1
2011-01-15,128,2
2011-01-15,131,1
2011-01-15,134,1
2011-01-15,139,1
2011-01-15,140,3
2011-01-15,141,1
2011-01-15,142,2
2011-01-15,144,1
2011-01-22,1,1
2011-01-22,3,1
2011-01-22,4,1
2011-01-22,9,1
2011-01-22,10,3
2011-01-22,11,1
2011-01-22,12,1
2011-01-22,14,1
2011-01-22,15,2
2011-01-22,17,2
2011-01-22,21,1
2011-01-22,22,1
2011-01-22,24,1
2011-01-22,28,1
2011-01-22,48,1
2011-01-22,49,1
2011-01-22,54,1
2011-01-22,56,2
2011-01-22,59,2
2011-01-22,60,1
2011-01-22,62,2
2011-01-22,64,2
2011-01-22,66,1
2011-01-22,68,1
2011-01-22,73,2
2011-01-22,74,1
2011-01-22,76,1
2011-01-22,77,2
2011-01-22,78,2
2011-01-22,81,1
2011-01-22,82,1
2011-01-22,83,2
2011-01-22,85,1
2011-01-22,86,1
2011-01-22,88,2
2011-01-22,92,1
2011-01-22,93,1
2011-01-22,94,1
2011-01-22,96,3
2011-01-22,98,2
2011-01-22,99,1
2011-01-22,100,1
2011-01-22,101,1
2011-01-22,103,1
2011-01-22,107,1
2011-01-22,108,2
2011-01-22,110,2
2011-01-22,112,1
2011-01-22,113,1
2011-01-22,114,2
2011-01-22,116,2
2011-01-22,117,3
2011-01-22,119,2
2011-01-22,120,1
2011-01-22,121,1
2011-01-22,123,1
2011-01-22,124,1
2011-01-22,125,2
2011-01-22,126,1
2011-01-22,127,3
2011-01-22,128,1
2011-01-22,129,3
2011-01-22,130,2
2011-01-22,131,1
2011-01-22,132,1
2011-01-22,135,2
2011-01-22,136,1
2011-01-22,137,4
2011-01-22,138,2
2011-01-22,139,3
2011-01-22,140,1
2011-01-22,143,1
2011-01-22,144,1
2011-01-29,1,1
2011-01-29,2,1
2011-01-29,4,1
2011-01-29,6,1
2011-01-29,7,1
2011-01-29,8,1
2011-01-29,10,2
2011-01-29,11,1
2011-01-29,12,1
2011-01-29,13,2
2011-01-29,16,1
2011-01-29,17,1
2011-01-29,18,1
2011-01-29,23,1
2011-01-29,27,1
2011-01-29,42,1
2011-01-29,49,1
2011-01-29,50,1
2011-01-29,52,1
2011-01-29,53,1
2011-01-29,57,1
2011-01-29,59,1
2011-01-29,60,2
2011-01-29,63,1
2011-01-29,65,2
2011-01-29,66,1
2011-01-29,72,1
2011-01-29,73,1
2011-01-29,78,1
2011-01-29,79,1
2011-01-29,80,1
2011-01-29,81,1
2011-01-29,82,1
2011-01-29,83,3
2011-01-29,84,1
2011-01-29,86,1
2011-01-29,89,2
2011-01-29,90,1
2011-01-29,91,2
2011-01-29,93,1
2011-01-29,97,2
2011-01-29,98,3
2011-01-29,100,1
2011-01-29,102,1
2011-01-29,108,1
2011-01-29,109,1
2011-01-29,111,1
2011-01-29,112,2
2011-01-29,116,1
2011-01-29,117,3
2011-01-29,118,1
2011-01-29,121,1
2011-01-29,122,1
2011-01-29,123,1
2011-01-29,124,2
2011-01-29,125,2
2011-01-29,126,1
2011-01-29,128,1
2011-01-29,130,1
2011-01-29,131,2
2011-01-29,133,1
2011-01-29,136,1
2011-01-29,137,1
2011-01-29,139,1
2011-01-29,140,2
2011-01-29,141,1
2011-01-29,142,1
2011-01-29,143,1
2011-01-29,144,2
2011-02-05,2,2
2011-02-05,4,1
2011-02-05,7,2
2011-02-05,8,1
2011-02-05,9,1
2011-02-05,10,1
2011-02-05,13,2
2011-02-05,14,2
2011-02-05,15,1
2011-02-05,17,1
2011-02-05,19,1
2011-02-05,23,1
2011-02-05,24,1
2011-02-05,26,1
2011-02-05,41,1
2011-02-05,43,1
2011-02-05,47,1
2011-02-05,49,1
2011-02-05,53,1
2011-02-05,56,1
2011-02-05,60,1
2011-02-05,61,1
2011-02-05,65,2
2011-02-05,66,1
2011-02-05,68,1
2011-02-05,70,2
2011-02-05,73,1
2011-02-05,74,3
2011-02-05,75,1
2011-02-05,76,1
2011-02-05,77,1
2011-02-05,78,1
2011-02-05,79,1
2011-02-05,80,1
2011-02-05,89,1
2011-02-05,90,1
2011-02-05,93,1
2011-02-05,95,1
2011-02-05,96,1
2011-02-05,97,1
2011-02-05,98,1
2011-02-05,101,1
2011-02-05,102,1
2011-02-05,104,1
2011-02-05,105,1
2011-02-05,108,1
2011-02-05,110,4
2011-02-05,112,1
2011-02-05,113,2
2011-02-05,115,1
2011-02-05,117,3
2011-02-05,118,3
2011-02-05,119,2
2011-02-05,122,2
2011-02-05,127,1
2011-02-05,129,1
2011-02-05,132,1
2011-02-05,134,1
2011-02-05,138,1
2011-02-05,139,2
2011-02-05,140,2
2011-02-05,141,1
2011-02-12,1,2
2011-02-12,3,1
2011-02-12,4,1
2011-02-12,5,1
2011-02-12,6,1
2011-02-12,9,1
2011-02-12,11,1
2011-02-12,12,3
2011-02-12,13,1
2011-02-12,15,1
2011-02-12,17,1
2011-02-12,18,1
2011-02-12,19,3
2011-02-12,24,1
2011-02-12,25,1
2011-02-12,30,1
2011-02-12,33,1
2011-02-12,46,1
2011-02-12,50,1
2011-02-12,55,1
2011-02-12,56,1
2011-02-12,57,2
2011-02-12,58,1
2011-02-12,60,2
2011-02-12,61,1
2011-02-12,62,1
2011-02-12,63,2
2011-02-12,64,1
2011-02-12,67,1
2011-02-12,68,1
2011-02-12,71,1
2011-02-12,72,1
2011-02-12,73,1
2011-02-12,74,1
2011-02-12,75,2
2011-02-12,76,1
2011-02-12,80,1
2011-02-12,81,1
2011-02-12,83,1
2011-02-12,85,1
2011-02-12,86,1
2011-02-12,87,1
2011-02-12,88,1
2011-02-12,89,3
2011-02-12,90,1
2011-02-12,92,1
2011-02-12,93,2
2011-02-12,94,1
2011-02-12,95,1
2011-02-12,96,1
2011-02-12,101,2
2011-02-12,102,1
2011-02-12,104,2
2011-02-12,106,3
2011-02-12,108,1
2011-02-12,111,3
2011-02-12,113,2
2011-02-12,114,1
2011-02-12,115,1
2011-02-12,116,2
2011-02-12,122,1
2011-02-12,123,3
2011-02-12,127,1
2011-02-12,129,1
2011-02-12,130,1
2011-02-12,132,1
2011-02-12,133,1
2011-02-12,135,2
2011-02-12,136,2
2011-02-12,140,1
2011-02-12,141,2
2011-02-12,143,2
2011-02-12,144,1
2011-02-19,1,1
2011-02-19,4,1
2011-02-19,5,1
2011-02-19,6,1
2011-02-19,7,1
2011-02-19,9,1
2011-02-19,10,2
2011-02-19,11,1
2011-02-19,12,2
2011-02-19,13,3
2011-02-19,14,1
2011-02-19,15,4
2011-02-19,16,1
2011-02-19,20,1
2011-02-19,22,1
2011-02-19,23,1
2011-02-19,26,1
2011-02-19,28,1
2011-02-19,29,1
2011-02-19,31,1
2011-02-19,42,1
2011-02-19,46,1
2011-02-19,49,1
2011-02-19,57,1
2011-02-19,58,1
2011-02-19,60,1
2011-02-19,64,1
2011-02-19,66,1
2011-02-19,68,2
2011-02-19,69,1
2011-02-19,73,1
2011-02-19,74,2
2011-02-19,75,1
2011-02-19,77,1
2011-02-19,78,1
2011-02-19,81,1
2011-02-19,82,4
2011-02-19,83,3
2011-02-19,86,3
2011-02-19,87,1
2011-02-19,89,1
2011-02-19,90,1
2011-02-19,91,1
2011-02-19,92,1
2011-02-19,93,1
2011-02-19,94,1
2011-02-19,95,3
2011-02-19,98,2
2011-02-19,100,1
2011-02-19,104,1
2011-02-19,107,2
2011-02-19,108,1
2011-02-19,113,1
2011-02-19,115,1
2011-02-19,116,2
2011-02-19,117,2
2011-02-19,119,1
2011-02-19,124,2
2011-02-19,125,2
2011-02-19,126,1
2011-02-19,129,2
2011-02-19,130,3
2011-02-19,134,1
2011-02-19,135,1
2011-02-19,137,2
2011-02-19,138,2
2011-02-19,139,1
2011-02-19,140,1
2011-02-19,141,1
2011-02-19,142,2
2011-02-19,143,2
2011-02-19,144,1
2011-02-26,1,3
2011-02-26,2,1
2011-02-26,4,1
2011-02-26,5,1
2011-02-26,7,1
2011-02-26,8,1
2011-02-26,12,1
2011-02-26,13,1
2011-02-26,14,1
2011-02-26,17,1
2011-02-26,18,1
2011-02-26,19,1
2011-02-26,22,1
2011-02-26,25,1
2011-02-26,28,1
2011-02-26,29,1
2011-02-26,38,1
2011-02-26,48,1
2011-02-26,52,1
2011-02-26,56,1
2011-02-26,60,2
2011-02-26,62,1
2011-02-26,64,1
2011-02-26,65,2
2011-02-26,67,2
2011-02-26,68,1
2011-02-26,70,1
2011-02-26,74,1
2011-02-26,75,3
2011-02-26,77,1
2011-02-26,78,1
2011-02-26,82,1
2011-02-26,83,1
2011-02-26,84,2
2011-02-26,86,2
2011-02-26,91,1
2011-02-26,92,1
2011-02-26,95,1
2011-02-26,97,1
2011-02-26,98,1
2011-02-26,103,1
2011-02-26,106,2
2011-02-26,107,1
2011-02-26,108,1
2011-02-26,109,1
2011-02-26,110,1
2011-02-26,111,1
2011-02-26,112,2
2011-02-26,113,1
2011-02-26,116,2
2011-02-26,117,3
2011-02-26,118,2
2011-02-26,119,1
2011-02-26,120,1
2011-02-26,123,3
2011-02-26,125,3
2011-02-26,126,1
2011-02-26,128,1
2011-02-26,129,1
2011-02-26,130,1
2011-02-26,132,2
2011-02-26,134,2
2011-02-26,136,1
2011-02-26,137,3
2011-02-26,139,1
2011-02-26,140,1
2011-02-26,141,2
2011-02-26,142,1
2011-02-26,143,1
2011-02-26,144,1
2011-03-05,4,1
2011-03-05,6,1
2011-03-05,9,1
2011-03-05,12,1
2011-03-05,14,1
2011-03-05,16,1
2011-03-05,24,1
2011-03-05,27,1
2011-03-05,28,1
2011-03-05,31,1
2011-03-05,41,1
2011-03-05,52,2
2011-03-05,53,1
2011-03-05,54,1
2011-03-05,56,1
2011-03-05,59,1
2011-03-05,60,1
2011-03-05,61,1
2011-03-05,62,1
2011-03-05,65,1
2011-03-05,68,1
2011-03-05,69,1
2011-03-05,70,2
2011-03-05,78,1
2011-03-05,80,1
2011-03-05,84,1
2011-03-05,85,1
2011-03-05,88,1
2011-03-05,89,1
2011-03-05,91,1
2011-03-05,93,2
2011-03-05,94,2
2011-03-05,95,3
2011-03-05,97,1
2011-03-05,98,3
2011-03-05,99,1
2011-03-05,100,1
2011-03-05,101,1
2011-03-05,102,3
2011-03-05,104,1
2011-03-05,106,1
2011-03-05,108,2
2011-03-05,113,1
2011-03-05,114,2
2011-03-05,115,1
2011-03-05,116,1
2011-03-05,117,2
2011-03-05,118,1
2011-03-05,119,1
2011-03-05,120,1
2011-03-05,122,3
2011-03-05,123,1
2011-03-05,124,2
2011-03-05,125,3
2011-03-05,126,1
2011-03-05,127,1
2011-03-05,129,1
2011-03-05,130,1
2011-03-05,134,2
2011-03-05,138,1
2011-03-05,139,1
2011-03-05,141,1
2011-03-05,142,2
2011-03-05,143,1
2011-03-05,144,3
2011-03-12,3,1
2011-03-12,4,3
2011-03-12,7,2
2011-03-12,8,1
2011-03-12,9,1
2011-03-12,12,1
2011-03-12,14,3
2011-03-12,17,1
2011-03-12,18,1
2011-03-12,19,1
2011-03-12,22,1
2011-03-12,23,2
2011-03-12,39,1
2011-03-12,51,2
2011-03-12,52,1
2011-03-12,55,1
2011-03-12,56,1
2011-03-12,57,1
2011-03-12,60,1
2011-03-12,62,1
2011-03-12,63,2
2011-03-12,64,1
2011-03-12,69,1
2011-03-12,71,1
2011-03-12,72,1
2011-03-12,75,1
2011-03-12,76,2
2011-03-12,78,2
2011-03-12,79,1
2011-03-12,80,1
2011-03-12,82,2
2011-03-12,83,1
2011-03-12,85,1
2011-03-12,86,1
2011-03-12,87,1
2011-03-12,90,1
2011-03-12,93,1
2011-03-12,94,1
2011-03-12,99,2
2011-03-12,100,2
2011-03-12,102,1
2011-03-12,103,1
2011-03-12,106,2
2011-03-12,107,1
2011-03-12,109,3
2011-03-12,111,2
2011-03-12,113,1
2011-03-12,115,3
2011-03-12,116,1
2011-03-12,120,2
2011-03-12,121,1
2011-03-12,122,5
2011-03-12,123,1
2011-03-12,124,1
2011-03-12,126,1
2011-03-12,127,1
2011-03-12,129,1
2011-03-12,133,1
2011-03-12,134,2
2011-03-12,135,1
2011-03-12,136,1
2011-03-12,137,2
2011-03-12,140,1
2011-03-12,141,1
2011-03-12,142,2
2011-03-12,143,1
2011-03-19,4,1
2011-03-19,5,2
2011-03-19,6,3
2011-03-19,7,1
2011-03-19,9,1
2011-03-19,10,1
2011-03-19,11,2
2011-03-19,13,2
2011-03-19,17,2
2011-03-19,19,1
2011-03-19,21,1
2011-03-19,23,2
2011-03-19,24,1
2011-03-19,31,1
2011-03-19,36,1
2011-03-19,37,1
2011-03-19,39,1
2011-03-19,51,1
2011-03-19,52,1
2011-03-19,53,1
2011-03-19,57,1
2011-03-19,59,1
2011-03-19,61,1
2011-03-19,65,3
2011-03-19,67,2
2011-03-19,68,2
2011-03-19,70,2
2011-03-19,71,1
2011-03-19,73,1
2011-03-19,75,2
2011-03-19,77,1
2011-03-19,78,1
2011-03-19,80,1
2011-03-19,81,1
2011-03-19,82,1
2011-03-19,84,1
2011-03-19,85,1
2011-03-19,86,2
2011-03-19,88,2
2011-03-19,94,1
2011-03-19,96,1
2011-03-19,97,2
2011-03-19,99,2
2011-03-19,100,2
2011-03-19,103,1
2011-03-19,104,1
2011-03-19,105,1
2011-03-19,106,2
2011-03-19,107,3
2011-03-19,108,2
2011-03-19,109,1
2011-03-19,112,3
2011-03-19,113,3
2011-03-19,114,1
2011-03-19,115,1
2011-03-19,116,3
2011-03-19,123,2
2011-03-19,126,2
2011-03-19,134,1
2011-03-19,135,2
2011-03-19,136,1
2011-03-19,137,2
2011-03-19,141,2
2011-03-19,144,2
2011-03-26,5,1
2011-03-26,6,2
2011-03-26,8,1
2011-03-26,9,1
2011-03-26,10,1
2011-03-26,12,1
2011-03-26,13,1
2011-03-26,15,1
2011-03-26,23,1
2011-03-26,35,2
2011-03-26,45,1
2011-03-26,46,1
2011-03-26,51,1
2011-03-26,56,2
2011-03-26,58,1
2011-03-26,66,1
2011-03-26,67,2
2011-03-26,68,1
2011-03-26,69,1
2011-03-26,70,1
2011-03-26,72,3
2011-03-26,73,3
2011-03-26,74,1
2011-03-26,76,1
2011-03-26,80,1
2011-03-26,85,1
2011-03-26,86,1
2011-03-26,89,2
2011-03-26,91,1
2011-03-26,92,2
2011-03-26,93,3
2011-03-26,94,3
2011-03-26,95,1
2011-03-26,97,1
2011-03-26,102,1
2011-03-26,104,1
2011-03-26,107,2
2011-03-26,108,2
2011-03-26,110,1
2011-03-26,112,1
2011-03-26,113,2
2011-03-26,118,3
2011-03-26,122,1
2011-03-26,125,1
2011-03-26,130,2
2011-03-26,134,1
2011-03-26,135,2
2011-03-26,136,1
2011-03-26,137,2
2011-03-26,139,1
2011-03-26,140,2
2011-03-26,141,2
2011-03-26,142,1
2011-03-26,143,1
2011-03-26,144,1
2011-04-02,1,1
2011-04-02,3,1
2011-04-02,4,1
2011-04-02,8,1
2011-04-02,10,1
2011-04-02,14,1
2011-04-02,15,1
2011-04-02,16,1
2011-04-02,17,1
2011-04-02,21,1
2011-04-02,24,1
2011-04-02,60,1
2011-04-02,63,1
2011-04-02,67,2
2011-04-02,68,1
2011-04-02,71,1
2011-04-02,75,1
2011-04-02,77,1
2011-04-02,78,1
2011-04-02,79,1
2011-04-02,81,1
2011-04-02,82,1
